stim_left;stim_right;audio;stim_lev;vol;left;right;stim;Hz;categorie;training_loop.thisRepN;training_loop.thisTrialN;training_loop.thisN;training_loop.thisIndex;trials_2.thisRepN;trials_2.thisTrialN;trials_2.thisN;trials_2.thisIndex;both_txt_loop.thisRepN;both_txt_loop.thisTrialN;both_txt_loop.thisN;both_txt_loop.thisIndex;both_stim_loop.thisRepN;both_stim_loop.thisTrialN;both_stim_loop.thisN;both_stim_loop.thisIndex;training_trials_loop.thisRepN;training_trials_loop.thisTrialN;training_trials_loop.thisN;training_trials_loop.thisIndex;stim_loop.thisRepN;stim_loop.thisTrialN;stim_loop.thisN;stim_loop.thisIndex;stim_test.thisRepN;stim_test.thisTrialN;stim_test.thisN;stim_test.thisIndex;stim_neutral_loop.thisRepN;stim_neutral_loop.thisTrialN;stim_neutral_loop.thisN;stim_neutral_loop.thisIndex;stim_neutral31_loop.thisRepN;stim_neutral31_loop.thisTrialN;stim_neutral31_loop.thisN;stim_neutral31_loop.thisIndex;conterbalencement.thisRepN;conterbalencement.thisTrialN;conterbalencement.thisN;conterbalencement.thisIndex;istr_nh_loop.thisRepN;istr_nh_loop.thisTrialN;istr_nh_loop.thisN;istr_nh_loop.thisIndex;nh_loop_trials.thisRepN;nh_loop_trials.thisTrialN;nh_loop_trials.thisN;nh_loop_trials.thisIndex;istr_nb_loop.thisRepN;istr_nb_loop.thisTrialN;istr_nb_loop.thisN;istr_nb_loop.thisIndex;nb_loop_trials.thisRepN;nb_loop_trials.thisTrialN;nb_loop_trials.thisN;nb_loop_trials.thisIndex;conterbalencement2.thisRepN;conterbalencement2.thisTrialN;conterbalencement2.thisN;conterbalencement2.thisIndex;istr_hn_loop.thisRepN;istr_hn_loop.thisTrialN;istr_hn_loop.thisN;istr_hn_loop.thisIndex;hn_loop_trials.thisRepN;hn_loop_trials.thisTrialN;hn_loop_trials.thisN;hn_loop_trials.thisIndex;istr_bn_loop.thisRepN;istr_bn_loop.thisTrialN;istr_bn_loop.thisN;istr_bn_loop.thisIndex;bn_loop_trials.thisRepN;bn_loop_trials.thisTrialN;bn_loop_trials.thisN;bn_loop_trials.thisIndex;arousal_loop.thisRepN;arousal_loop.thisTrialN;arousal_loop.thisN;arousal_loop.thisIndex;valence_loop.thisRepN;valence_loop.thisTrialN;valence_loop.thisN;valence_loop.thisIndex;position.left;position.right;txt_right.started;txt_right.stopped;txt_left.started;txt_left.stopped;left.started;left.stopped;right.started;right.stopped;kb_trial_training.keys;kb_trial_training.rt;kb_trial_training.started;kb_trial_training.stopped;kb_extra_training.keys;kb_extra_training.rt;kb_extra_training.started;kb_extra_training.stopped;sound_1.started;sound_1.stopped;txt_wait.started;txt_wait.stopped;amplitude_5hz;sound_2.started;sound_2.stopped;amplitude_31hz;sound_6.started;sound_6.stopped;img_nh_right.started;img_nh_right.stopped;img_nh_left.started;img_nh_left.stopped;img_trial_right.started;img_trial_right.stopped;img_trial_left.started;img_trial_left.stopped;resp.keys;resp.rt;resp.started;resp.stopped;sound_3.started;sound_3.stopped;img_nb_right.started;img_nb_right.stopped;img_nb_left.started;img_nb_left.stopped;half_break_left.started;half_break_left.stopped;kb_half_break.keys;kb_half_break.rt;kb_half_break.started;kb_half_break.stopped;img_hn_right.started;img_hn_right.stopped;img_hn_left.started;img_hn_left.stopped;img_bn_right.started;img_bn_right.stopped;img_bn_left.started;img_bn_left.stopped;img_arousal_right.started;img_arousal_right.stopped;img_arousal_left.started;img_arousal_left.stopped;img_val_right.started;img_val_right.stopped;img_val_left.started;img_val_left.stopped;kb_valuation.keys;kb_valuation.rt;kb_valuation.started;kb_valuation.stopped;sound_4.started;sound_4.stopped;img_valence_right.started;img_valence_right.stopped;img_valence_left.started;img_valence_left.stopped;txt_end_right.started;txt_end_right.stopped;txt_end_left.started;txt_end_left.stopped;participant;session;practice;stim_setting;date;expName;psychopyVersion;frameRate;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;3;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3110.8450578259944;None;3110.8450578259944;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[0.5353895940061193, 1.5673864719865378, 2.9445894719974604, 4.366500123986043, 5.690285739983665, 7.084343430993613, 8.469496575999074, 9.885470440000063, 11.417443326005014, 12.91642582998611, 14.321555681002792, 15.86750186199788, 17.468276555999182, 19.06535712099867, 20.781278946000384, 22.64328785298858, 24.517445827979827, 26.103380726999603, 27.803471444000024, 29.39637079599197]";3110.8450578259944;None;3110.839334582799;3140.838688812015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;4;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3145.872989071009;None;3145.872989071009;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[0.7735632300027646, 2.3434808170131873, 3.9085020910133608, 5.455531514016911, 6.873554967023665, 8.301358254015213, 9.927539292024449, 11.500373965012841, 12.933390398015035, 14.677536764007527, 16.23958193900762, 17.80754357299884, 19.235311983997235, 20.949388125009136, 22.460290222021285, 24.061383807013044, 25.560394177009584, 27.130387016019085, 28.693550007999875]";3145.872989071009;None;3145.8720404547985;3175.8714779140137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;5;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3180.9053674720053;None;3180.9053674720053;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[0.799075699003879, 2.467064577009296, 4.055933384021046, 5.628191357012838, 7.393132074008463, 8.947150630003307, 10.54910657502478, 12.235027203016216, 13.759042623016285, 15.462980413023615, 17.04217456400511, 18.600996567023685, 20.50301082400256, 22.07996168002137, 23.954179790016497, 25.49904521301505, 27.291141435009195, 28.813984814012656]";3180.9053674720053;None;3180.904916395817;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;0;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3215.926475906017;None;3215.926475906017;None;"['k', 'j', 'l', 'k', 'j', 'j', 'j', 'j', 'j', 'j', 'k', 'j', 'j', 'j', 'k', 'l', 'j', 'k', 'j', 'j', 'j', 'j', 'l', 'l', 'l', 'j', 'l', 'k', 'j']";"[1.0330930250056554, 1.9710295410186518, 3.121036652009934, 4.069019880000269, 4.984109347016783, 6.3859383770031855, 7.645898056012811, 8.942030519014224, 10.19483595501515, 11.51703498401912, 11.917018416017527, 13.029822237993358, 14.416852729016682, 15.867113890009932, 16.33102518200758, 17.17701744599617, 17.805938808014616, 18.16108672399423, 18.693867921014316, 19.62809603800997, 21.24804408600903, 22.44091723699239, 23.815011905011488, 24.822951163019752, 25.852943987003528, 26.526077579997946, 27.822983821009984, 28.519061691011302, 29.48997331300052]";3215.926475906017;None;3215.921186152793;3245.920620199002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;1;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3250.959839288;None;3250.959839288;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[0.8735987289983314, 2.063679497980047, 3.390532113990048, 4.76766387099633, 6.330687029985711, 7.8684483249962796, 9.257463021989679, 10.65842736698687, 12.02652650300297, 13.529448215995217, 15.083629909000592, 16.46650856998167, 18.034643891995074, 19.566447252000216, 21.05067912398954, 22.524559729994508, 24.071658756001852, 25.53570872999262, 27.190692981006578, 28.690445813990664]";3250.959839288;None;3250.954009998799;3280.9534607100068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;2;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3285.986835770018;None;3285.986835770018;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[0.7366851109836716, 2.2547178259992506, 3.9196767160028685, 5.877588016999653, 7.504665551008657, 9.137593760009622, 10.57077113998821, 12.107703985995613, 13.78145197100821, 15.484553041984327, 17.311648825008888, 18.962500038003782, 20.704496930004098, 22.24276605300838, 24.06865916401148, 25.85053164299461, 27.72771718900185, 29.475724098010687]";3285.986835770018;None;3285.9868292808005;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11BFI.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;3;9;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3321.00747299302;None;3321.00747299302;None;"['k', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'k', 'l', 'k', 'j', 'j', 'j', 'k', 'l', 'l', 'k', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[1.0049449040088803, 1.720020389999263, 2.9109210690075997, 4.129902362008579, 5.400038010004209, 6.807022521010367, 8.250025963003282, 9.762028330005705, 10.676905750995502, 11.262051216996042, 11.972031910001533, 12.387020490015857, 13.3099622669979, 14.503096733009443, 15.404099261999363, 15.75493697001366, 16.58803084300598, 17.529906305018812, 18.20083067700034, 19.231046353001148, 20.423067422001623, 21.66602542399778, 22.68806936100009, 24.080890696001006, 25.553030016017146, 27.044046377006453, 28.31682835801621]";3321.00747299302;None;3321.002910602814;3351.002361560997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;4;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3356.042733255017;None;3356.042733255017;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[0.9925691279931925, 2.2416586469917092, 3.4527204179903492, 4.975558120990172, 6.386839123006212, 7.8226813840155955, 9.305666597996606, 10.994618672004435, 12.396646114997566, 14.298777168005472, 16.35375035001198, 17.749839600000996, 19.383796417998383, 21.03081920099794, 22.646842193993507, 24.415741100994637, 26.06663643300999, 27.493576826003846, 29.096656401001383]";3356.042733255017;None;3356.0358354187974;3386.0352757869987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3391.0742132560117;None;3391.0742132560117;None;"['j', 'j', 'j', 'j', 'k', 'k', 'j', 'j', 'l', 'l', 'l', 'k', 'k', 'j', 'j', 'j', 'j', 'j', 'l', 'j', 'j', 'j']";"[1.168303200014634, 2.454317744995933, 3.8643054839922115, 5.336085415998241, 6.877109190012561, 8.281343673006631, 8.853308771998854, 10.011345812992658, 11.16311604299699, 12.165340964013012, 13.477341051009716, 14.367150056001265, 15.457263526011957, 16.44513218299835, 17.608286194998072, 19.23433971501072, 21.08137356498628, 23.303238335996866, 24.232295564986998, 25.647162142005982, 27.88210122101009, 29.410321728006238]";3391.0742132560117;None;3391.0684949237966;3421.06805305701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11BFI.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;0;12;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3426.1022537270037;None;3426.1022537270037;None;"['k', 'j', 'j', 'j', 'j', 'l', 'l', 'l', 'k', 'j', 'k', 'j', 'j', 'l', 'l', 'j', 'k', 'j', 'l', 'k']";"[1.3702868660038803, 2.43011468599434, 4.28508862000308, 6.155264198983787, 7.710279898979934, 9.816157797991764, 11.121112191001885, 12.694263207988115, 13.94025514498935, 14.766292585991323, 16.272232843999518, 17.725274587981403, 19.378136710991384, 20.537142376997508, 21.891272424982162, 23.615097914007492, 24.877137548988685, 26.12024140098947, 27.063184322003508, 28.878094223997323]";3426.1022537270037;None;3426.101523589814;3456.1011691760214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;1;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3461.134523465007;None;3461.134523465007;None;"['j', 'k', 'k', 'j', 'j', 'j', 'l', 'k', 'j', 'l', 'j', 'j', 'j', 'j', 'l', 'j', 'l', 'l', 'j']";"[0.5890041929960717, 2.715956442989409, 4.593931053997949, 6.103784025995992, 7.781974116980564, 9.339075848984066, 11.24298202097998, 12.618822969991015, 14.27985997198266, 16.54702272400027, 17.8678596940008, 19.483064150001155, 21.24688465098734, 22.86785060999682, 24.141016645997297, 25.43095586099662, 26.666914500005078, 27.866853154991986, 28.9378525109787]";3461.134523465007;None;3461.1342659248094;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;2;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3496.1568162270123;None;3496.1568162270123;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[0.8955317779909819, 2.4857065269898158, 4.102686427009758, 5.54358302601031, 6.975731543992879, 8.524512558011338, 10.143633489991771, 11.651572617993224, 13.021664199011866, 14.482682436995674, 16.061580612993566, 17.699749729014002, 19.358633547002682, 21.10769037398859, 22.64664981199894, 24.538668858003803, 26.233640788996127, 28.189544135995675, 29.924724481010344]";3496.1568162270123;None;3496.1504079327915;3526.149794027995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;3;15;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3531.184146470012;None;3531.184146470012;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[0.8913724760059267, 2.389364475006005, 3.992368493025424, 5.686254275002284, 7.28036307200091, 8.680407959007425, 9.974353505996987, 11.750199305999558, 13.27436478700838, 14.916312713001389, 16.792184474004898, 18.3683716400119, 20.042349424998974, 21.74936234400957, 23.181175092002377, 24.908292845007963, 26.652267035999103, 28.491425223997794]";3531.184146470012;None;3531.183181300794;3561.1827809649985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;4;16;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3566.222031134006;None;3566.222031134006;None;"['k', 'k', 'j', 'k', 'j', 'j', 'l', 'l', 'k', 'j', 'k', 'l', 'l', 'l', 'k', 'k', 'l', 'l', 'j', 'k', 'j', 'l', 'l', 'j']";"[1.079341842996655, 2.242496164981276, 3.470477217982989, 4.7345342689950485, 5.5695027809997555, 6.922476779989665, 8.626350285980152, 9.77332805597689, 11.269550176977646, 12.934500674979063, 14.81353326200042, 15.578365344990743, 16.6383550229948, 18.14838027098449, 19.64744765497744, 21.18556502100546, 21.888318042998435, 23.239416365977377, 23.662322126998333, 25.390324705978855, 26.38144306797767, 27.156365968985483, 28.29034265500377, 28.82037632499123]";3566.222031134006;None;3566.21594378181;3596.215300142998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;5;17;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3601.2480505770072;None;3601.2480505770072;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'k', 'j', 'j', 'j', 'j']";"[0.7101839889946859, 1.9931889470026363, 3.495204374019522, 5.3381874810147565, 6.920377336005913, 8.468322631000774, 10.059491209016414, 11.777474161004648, 13.095276281994302, 14.421470735018374, 16.134484401001828, 17.97526616899995, 19.404469738015905, 21.338343756011454, 22.935305905004498, 24.94432824899559, 25.500404307997087, 27.01250365501619, 28.36431571500725, 29.78233007201925]";3601.2480505770072;None;3601.2485882628007;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;1;31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3634.2486021170043;None;3634.2486021170043;None;3688.8447798410198;None;3688.8447798410198;None;5;5.347539190988755;3688.8447798410198;None;3688.8311450108067;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;1;31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3696.233737505012;None;3696.233737505012;None;6;3.322639314981643;3696.233737505012;None;3696.2308283468064;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3701.600886797998;None;3701.600886797998;None;5;3.9009166579926386;3701.600886797998;None;3701.597521183814;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3707.5505870830093;None;3707.5505870830093;None;6;4.388281296996865;3707.5505870830093;None;3707.5473093308156;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11NES.png;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3713.985218421003;None;3713.985218421003;None;2;2.6758870240009855;3713.985218421003;None;3713.9807012548026;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11NES.png;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3718.6958035620046;None;3718.6958035620046;None;2;2.4248253429832403;3718.6958035620046;None;3718.6973719568105;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11BFI.png;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3723.1701930150157;None;3723.1701930150157;None;5;3.2840401339926757;3723.1701930150157;None;3723.1637469918114;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3728.499412072997;None;3728.499412072997;None;6;2.5963705360190943;3728.499412072997;None;3728.4970168148047;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11NES.png;1;31;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;8;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3733.135066963994;None;3733.135066963994;None;3;2.6660622380150016;3733.135066963994;None;3733.130353755818;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11HAS.png;1;31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;9;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3737.853839905001;None;3737.853839905001;None;6;2.1982797230011784;3737.853839905001;None;3737.847031473799;None;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
